age,name,selling_price,km_driven,transmission,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,owner_encoded,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol
9,350000.0,500000,50000,1,0,1,0,0.0,0,1,0,0,0
11,67833.33333333333,200000,60000,1,0,1,0,0.0,0,0,0,0,1
9,274117.64705882355,250000,50000,1,0,1,0,0.0,0,0,0,0,1
10,499132.03773584904,185000,40000,1,0,1,0,2.0,0,1,0,0,0
16,141666.66666666666,100000,60000,1,0,1,0,1.0,0,0,0,0,1
9,473912.54207436397,610000,55000,1,0,1,0,0.0,0,1,0,0,0
12,286666.6666666667,290000,80000,1,0,1,0,0.0,0,1,0,0,0
12,473912.54207436397,300000,295000,1,0,1,0,0.0,0,1,0,0,0
9,243111.11111111112,225000,80000,1,0,1,0,0.0,0,0,0,0,1
7,291421.0,320000,50000,1,0,1,0,1.0,0,0,0,0,1
12,162500.0,135000,158000,1,0,1,0,2.0,0,1,0,0,0
18,700000.0,400000,400000,1,0,1,0,2.0,0,1,0,0,0
8,297500.0,600000,19495,1,1,0,0,0.0,0,0,0,0,1
11,401000.0,570000,62668,1,1,0,0,0.0,0,1,0,0,0
11,745833.3333333334,850000,85710,1,1,0,0,0.0,0,1,0,0,0
13,253571.2857142857,250000,55130,1,1,0,0,1.0,0,1,0,0,0
10,563636.3636363636,580000,63356,1,1,0,0,1.0,0,1,0,0,0
12,1116666.6666666667,1680000,129627,1,1,0,0,0.0,0,1,0,0,0
14,146000.0,180000,15000,1,0,1,0,0.0,0,0,0,0,1
7,362500.0,300000,50000,1,0,1,0,0.0,0,0,0,0,1
12,473912.54207436397,269000,70000,1,0,1,0,1.0,0,0,0,0,1
6,296052.63157894736,231999,20000,1,0,1,0,0.0,0,0,0,0,1
13,180666.66666666666,150000,60000,1,0,1,0,2.0,0,0,0,0,1
7,541666.6666666666,495000,5000,1,0,1,0,0.0,0,0,0,0,1
10,550000.0,700000,15000,1,0,1,0,0.0,0,0,0,0,1
6,380000.0,400000,4400,1,0,1,0,1.0,0,0,0,0,1
5,473912.54207436397,599000,15000,1,0,1,0,2.0,0,1,0,0,0
11,484166.6666666667,421000,45000,1,0,1,0,0.0,0,1,0,0,0
6,700000.0,841000,1000,1,0,1,0,0.0,0,1,0,0,0
10,229999.0,295000,38500,1,0,1,0,0.0,0,0,0,0,1
13,237500.0,220000,25000,1,0,1,0,0.0,0,0,0,0,1
11,473912.54207436397,250000,35000,1,0,1,0,0.0,0,1,0,0,0
15,1310000.0,1100000,110000,1,0,1,0,1.0,0,1,0,0,0
12,280000.0,300000,40000,1,0,1,0,0.0,0,0,0,0,1
17,473912.54207436397,80000,110000,1,0,1,0,1.0,0,0,0,0,1
11,198076.92307692306,215000,20000,1,0,1,0,2.0,0,1,0,0,0
12,250937.375,245000,14987,1,1,0,0,0.0,0,0,0,0,1
8,689375.0,650000,25061,1,1,0,0,0.0,0,1,0,0,0
7,825000.0,760000,42494,1,1,0,0,0.0,0,1,0,0,0
10,361666.6666666667,395000,44875,1,1,0,0,0.0,0,1,0,0,0
10,249285.57142857142,280000,89741,1,1,0,0,1.0,0,1,0,0,0
8,473912.54207436397,495000,65000,1,1,0,0,0.0,0,1,0,0,0
8,652200.0,525000,35000,1,1,0,0,0.0,0,1,0,0,0
15,449000.0,420000,347089,1,1,0,0,0.0,0,1,0,0,0
14,473912.54207436397,210000,34500,1,0,1,0,0.0,0,1,0,0,0
6,588333.3333333334,650000,30000,1,0,1,0,0.0,0,0,0,0,1
6,2175000.0,2300000,39000,0,0,1,0,0.0,0,1,0,0,0
5,836000.0,525000,16000,1,0,1,0,0.0,0,1,0,0,0
14,271250.0,195000,80000,1,0,1,0,1.0,1,0,0,0,0
8,720714.2857142857,650000,60000,1,0,1,0,0.0,0,1,0,0,0
9,600000.0,540000,110000,1,0,1,0,0.0,0,1,0,0,0
10,240506.29787234042,180000,61000,1,0,1,0,0.0,0,0,0,0,1
6,925000.0,980000,50000,1,0,1,0,0.0,0,1,0,0,0
10,473912.54207436397,250000,90000,1,0,1,0,0.0,0,1,0,0,0
6,600000.0,550000,35000,0,0,1,0,0.0,0,0,0,0,1
9,377000.0,509999,43000,1,0,1,0,1.0,0,0,0,0,1
7,194142.57142857142,320000,50000,1,0,1,0,0.0,0,0,0,0,1
8,195000.0,275000,25000,1,0,1,0,0.0,0,0,0,0,1
11,709400.0,550000,222252,1,0,1,0,0.0,0,1,0,0,0
15,159999.66666666666,145000,50000,1,0,1,0,1.0,0,0,0,0,1
11,473912.54207436397,250000,80000,1,0,1,0,0.0,0,1,0,0,0
12,479583.0833333333,520000,35000,1,0,1,0,0.0,0,1,0,0,0
17,125439.0,95000,85000,1,0,1,0,1.0,0,0,0,0,1
13,743750.0,725000,110000,1,0,1,0,2.0,0,1,0,0,0
18,101578.94736842105,55000,70000,1,0,1,0,1.0,0,0,0,0,1
10,646666.6666666666,600000,100000,1,0,1,0,0.0,0,1,0,0,0
11,330000.0,330000,120000,1,0,1,0,1.0,0,1,0,0,0
9,493754.679245283,470000,89000,1,0,1,0,0.0,0,1,0,0,0
11,450000.0,365000,120000,1,0,1,0,0.0,0,1,0,0,0
11,250624.875,250000,40000,1,0,1,0,1.0,0,0,0,0,1
7,297399.96,430000,17000,1,0,1,0,0.0,0,0,0,0,1
11,380590.9090909091,400000,125000,1,0,1,0,1.0,0,1,0,0,0
9,493333.3333333333,615000,110000,1,0,1,0,1.0,0,0,0,0,1
13,206538.46153846153,150000,120000,1,0,1,0,1.0,0,1,0,0,0
10,278000.0,240000,90000,1,0,1,0,0.0,0,1,0,0,0
10,630000.0,800000,90000,1,0,1,0,0.0,0,1,0,0,0
9,175000.0,240000,110000,1,0,1,0,0.0,0,0,0,1,0
10,561818.1818181818,600000,87000,1,0,1,0,1.0,0,1,0,0,0
10,416500.0,800000,15000,1,0,1,0,0.0,0,1,0,0,0
12,473912.54207436397,350000,38000,1,0,1,0,0.0,0,0,0,0,1
13,434999.8,300000,64000,1,0,1,0,1.0,0,0,0,0,1
9,500000.0,399000,55250,1,0,1,0,0.0,0,1,0,0,0
13,245833.33333333334,300000,110000,1,0,1,0,0.0,0,1,0,0,0
12,473912.54207436397,150000,70000,0,0,1,0,0.0,0,0,0,0,1
14,457142.85714285716,320000,60000,1,0,1,0,2.0,0,1,0,0,0
6,984999.5,1280000,17000,1,0,1,0,0.0,0,1,0,0,0
7,340384.6153846154,300000,13000,1,0,1,0,1.0,0,0,0,0,1
8,473912.54207436397,1000000,60000,1,0,1,0,0.0,0,1,0,0,0
12,1025000.0,1090000,120000,1,0,1,0,1.0,0,1,0,0,0
12,295000.0,450000,97000,1,0,1,0,1.0,0,1,0,0,0
17,89000.0,60000,130000,1,0,1,0,1.0,0,0,0,0,1
11,531666.6666666666,500000,50000,1,0,1,0,0.0,0,0,0,0,1
12,154375.0,200000,120000,1,0,1,0,1.0,0,1,0,0,0
18,126292.65853658537,60000,100000,1,0,1,0,1.0,0,0,0,0,1
12,140000.0,185000,67000,1,1,0,0,1.0,1,0,0,0,0
9,300105.2105263158,155000,60000,1,0,1,0,0.0,0,0,0,0,1
5,506000.0,600000,5000,1,0,1,0,0.0,0,0,0,0,1
8,245000.0,300000,20000,1,0,1,0,0.0,0,0,0,0,1
6,473912.54207436397,850000,12500,1,0,1,0,0.0,0,0,0,0,1
5,482500.0,470000,4000,1,0,1,0,0.0,1,0,0,0,0
5,700000.0,600000,25000,1,0,1,0,0.0,0,0,0,0,1
11,863333.2222222222,700000,70000,1,0,1,0,1.0,0,1,0,0,0
17,126666.66666666667,70000,162000,1,0,1,0,0.0,0,0,0,1,0
14,1260000.0,1250000,205000,1,0,1,0,1.0,0,1,0,0,0
16,473912.54207436397,650000,70000,0,0,1,0,2.0,0,0,0,0,1
6,473912.54207436397,450000,70000,1,0,1,0,1.0,0,1,0,0,0
10,696066.6666666666,750000,100000,1,0,1,0,1.0,0,1,0,0,0
11,854999.8888888889,775000,70000,1,0,1,0,1.0,0,1,0,0,0
13,473912.54207436397,800000,220000,1,0,1,0,0.0,0,1,0,0,0
9,473912.54207436397,360000,80000,1,0,1,0,1.0,0,0,0,0,1
14,350000.0,250000,120000,1,0,1,0,0.0,0,1,0,0,0
7,1700000.0,1490000,22038,1,0,1,0,0.0,0,1,0,0,0
11,462500.0,600000,80000,1,0,1,0,0.0,0,1,0,0,0
14,114965.44827586207,120000,90000,1,0,1,0,0.0,0,0,0,0,1
12,278636.1818181818,320000,140000,1,0,1,0,1.0,0,1,0,0,0
13,500000.0,400000,120000,1,0,1,0,1.0,0,1,0,0,0
9,605999.9,302000,60000,1,0,1,0,0.0,0,1,0,0,0
10,473912.54207436397,150000,60000,1,0,1,0,1.0,0,0,0,0,1
12,200000.0,200000,90000,1,0,1,0,1.0,0,1,0,0,0
16,236363.54545454544,120000,175000,1,0,1,0,1.0,0,1,0,0,0
5,1150000.0,1400000,10000,1,0,1,0,0.0,0,1,0,0,0
7,640000.0,620000,65000,1,0,1,0,0.0,0,0,0,0,1
12,420000.0,449000,90000,1,0,1,0,0.0,0,1,0,0,0
17,125317.0487804878,100000,70000,1,0,1,0,0.0,0,0,0,0,1
6,474000.0,600000,2500,1,0,1,0,0.0,0,0,0,0,1
12,195384.61538461538,250000,40000,1,0,1,0,0.0,0,1,0,0,0
6,473912.54207436397,550000,63000,1,0,1,0,0.0,0,0,0,0,1
10,700000.0,360000,70000,1,0,1,0,0.0,0,1,0,0,0
12,473912.54207436397,650000,60000,0,1,0,0,0.0,0,0,0,0,1
12,195000.0,199000,92000,1,1,0,0,2.0,0,1,0,0,0
10,277333.3333333333,285000,89126,1,0,1,0,0.0,0,1,0,0,0
15,473912.54207436397,260000,134000,0,0,1,0,0.0,0,1,0,0,0
5,500000.0,869999,15000,0,1,0,0,0.0,0,0,0,0,1
8,350000.0,425000,42500,1,1,0,0,0.0,0,1,0,0,0
12,653000.0,490000,42000,0,1,0,0,0.0,0,1,0,0,0
9,985000.0,750000,70000,0,0,1,0,1.0,0,1,0,0,0
20,140000.0,125000,110000,1,0,1,0,2.0,0,0,0,0,1
10,221000.0,221000,131365,1,0,1,0,0.0,0,1,0,0,0
8,473912.54207436397,724000,48980,0,1,0,0,0.0,0,1,0,0,0
10,473912.54207436397,440000,46000,0,1,0,0,0.0,0,0,0,0,1
15,132090.9090909091,70000,60000,1,0,1,0,2.0,0,0,0,0,1
9,473912.54207436397,511000,58000,1,1,0,0,0.0,0,1,0,0,0
8,975000.0,790000,22000,1,1,0,0,0.0,0,1,0,0,0
7,620000.0,640000,37000,1,0,1,0,0.0,0,0,0,0,1
15,187736.84210526315,120000,70000,1,0,1,0,3.0,0,0,0,0,1
12,204923.07692307694,126000,98900,1,0,1,0,2.0,0,1,0,0,0
12,205384.61538461538,120000,125000,1,0,1,0,0.0,0,1,0,0,0
7,760000.0,650000,60000,1,0,1,0,0.0,0,1,0,0,0
10,480333.3333333333,450000,80000,1,0,1,0,1.0,0,0,0,0,1
14,145000.0,110000,80000,1,0,1,0,3.0,1,0,0,0,0
7,540714.2857142857,600000,40000,1,0,1,0,0.0,0,1,0,0,0
12,709375.0,620000,80000,1,0,1,0,1.0,0,1,0,0,0
10,561818.1818181818,600000,30000,1,0,1,0,0.0,0,1,0,0,0
6,750000.0,795000,35000,1,0,1,0,0.0,0,1,0,0,0
13,473912.54207436397,300000,180000,1,0,1,0,2.0,0,1,0,0,0
9,707500.0,495000,60000,1,0,1,0,0.0,0,1,0,0,0
6,1200000.0,1350000,34000,0,0,1,0,0.0,0,1,0,0,0
10,584166.6666666666,350000,145000,1,0,1,0,0.0,0,1,0,0,0
6,473912.54207436397,300000,25000,0,0,1,0,0.0,0,0,0,0,1
6,225000.0,500000,70000,1,0,1,0,0.0,0,1,0,0,0
7,2700000.0,2575000,36000,0,1,0,0,0.0,0,1,0,0,0
10,390000.0,345000,58000,1,1,0,0,0.0,0,0,0,0,1
11,151875.0,220000,100000,1,0,1,0,0.0,0,1,0,0,0
7,473912.54207436397,585000,14000,1,1,0,0,0.0,0,0,0,0,1
6,473912.54207436397,625000,13800,0,0,1,0,0.0,0,0,0,0,1
7,473912.54207436397,1035000,23000,0,1,0,0,0.0,0,0,0,0,1
7,542500.0,600000,99700,1,0,1,0,0.0,0,1,0,0,0
5,2750000.0,3100000,5000,0,0,1,0,0.0,0,1,0,0,0
10,495000.0,650000,49654,1,1,0,0,0.0,0,1,0,0,0
8,447000.0,550000,45457,1,1,0,0,0.0,0,0,0,0,1
7,867333.1666666666,1260000,39221,1,1,0,0,0.0,0,1,0,0,0
8,470857.14285714284,660000,48220,1,1,0,0,0.0,0,0,0,0,1
7,465142.85714285716,700000,11114,1,1,0,0,0.0,0,0,0,0,1
16,110000.0,235000,60208,1,1,0,0,0.0,0,1,0,0,0
11,512500.0,475000,80000,1,1,0,0,0.0,0,1,0,0,0
16,473912.54207436397,795000,98600,0,1,0,0,0.0,0,1,0,0,0
8,473912.54207436397,8900000,13000,0,1,0,0,0.0,0,0,0,0,1
9,3899000.0,3200000,30000,0,1,0,0,0.0,0,1,0,0,0
5,473912.54207436397,1860000,18000,0,1,0,0,0.0,0,0,0,0,1
14,473912.54207436397,4200000,100000,0,1,0,0,0.0,0,1,0,0,0
9,473912.54207436397,850000,58000,0,1,0,0,0.0,0,0,0,0,1
7,545000.0,585000,85441,1,1,0,0,0.0,0,1,0,0,0
9,266666.6666666667,380000,64541,1,1,0,0,0.0,0,1,0,0,0
5,490358.4528301887,650000,35000,1,0,1,0,0.0,0,1,0,0,0
7,280000.0,434999,16267,1,1,0,0,0.0,0,0,0,0,1
11,500000.0,525000,71500,1,1,0,0,0.0,0,1,0,0,0
5,3850000.0,4800000,12999,0,1,0,0,0.0,0,1,0,0,0
16,160000.0,160000,80000,1,0,1,0,0.0,0,0,0,0,1
17,116666.66666666667,160000,90000,1,0,1,0,1.0,0,0,0,0,1
7,850000.0,900000,14700,1,0,1,0,0.0,0,0,0,0,1
7,246250.0,400000,50000,1,0,1,0,0.0,0,0,0,0,1
15,150000.0,150000,100000,1,0,1,0,1.0,0,0,0,0,1
5,473912.54207436397,950000,24000,0,0,1,0,0.0,0,0,0,0,1
17,70000.0,110000,90000,1,0,1,0,0.0,0,0,0,0,1
9,473912.54207436397,375000,30000,1,0,1,0,0.0,0,0,0,0,1
7,473912.54207436397,350000,80000,1,0,1,0,0.0,0,0,0,0,1
12,386249.75,310000,92686,1,1,0,0,1.0,0,1,0,0,0
14,86692.30769230769,90000,300000,1,0,1,0,2.0,0,0,0,0,1
13,400000.0,350000,90000,1,0,1,0,1.0,0,0,0,0,1
21,60000.0,100000,60000,1,0,1,0,0.0,0,0,0,0,1
7,473912.54207436397,1300000,40000,0,0,1,0,0.0,0,1,0,0,0
10,473912.54207436397,280000,55000,1,0,1,0,0.0,0,0,0,0,1
6,243749.875,360000,6000,1,0,1,0,0.0,0,0,0,0,1
13,124097.53658536586,150000,40000,1,0,1,0,1.0,0,0,0,0,1
7,473912.54207436397,900000,15000,0,0,1,0,0.0,0,0,0,0,1
19,473912.54207436397,120000,50000,1,0,1,0,1.0,0,1,0,0,0
14,890000.0,215000,90000,1,0,1,0,1.0,0,0,0,0,1
11,385000.0,550000,38500,1,0,1,0,0.0,0,1,0,0,0
6,775000.0,775000,35000,1,0,1,0,0.0,0,0,0,0,1
23,473912.54207436397,409999,49359,1,0,1,0,2.0,0,0,0,0,1
19,110000.0,65000,70000,1,0,1,0,1.0,0,0,0,0,1
16,139550.0,200000,90000,1,0,1,0,1.0,0,0,0,0,1
14,304999.96,240000,50000,1,0,1,0,1.0,0,0,0,0,1
12,790000.0,800000,108731,1,0,1,0,0.0,0,1,0,0,0
14,473912.54207436397,400000,120000,1,0,1,0,0.0,0,1,0,0,0
8,399000.0,500000,60000,1,0,1,0,0.0,0,1,0,0,0
17,473912.54207436397,150000,90000,1,0,1,0,2.0,0,1,0,0,0
10,422499.8333333333,500000,140000,1,0,1,0,1.0,0,1,0,0,0
10,246249.875,320000,80000,1,0,1,0,0.0,0,0,0,0,1
11,238000.0,300000,90000,1,0,1,0,0.0,0,1,0,0,0
6,238272.25531914894,285000,14000,1,0,1,0,0.0,0,0,0,0,1
12,473912.54207436397,360000,70000,1,0,1,0,1.0,0,1,0,0,0
15,350000.0,450000,55000,1,0,1,0,1.0,0,0,0,0,1
13,123487.78048780488,175000,60000,1,0,1,0,2.0,0,0,0,0,1
13,364500.0,350000,74000,1,0,1,0,1.0,0,1,0,0,0
4,600000.0,530000,45000,1,1,0,0,0.0,0,1,0,0,0
7,473912.54207436397,1025000,38000,1,1,0,0,0.0,0,1,0,0,0
7,1097000.0,950000,24000,1,1,0,0,0.0,0,1,0,0,0
7,787500.0,725000,29976,1,1,0,0,0.0,0,0,0,0,1
7,473912.54207436397,919999,41000,1,1,0,0,0.0,0,0,0,0,1
6,473912.54207436397,700000,15000,1,1,0,0,0.0,0,1,0,0,0
7,612200.0,725000,36000,1,1,0,0,0.0,0,1,0,0,0
7,1159000.0,840000,30646,1,1,0,0,0.0,0,0,0,0,1
9,299999.96,365000,23600,1,1,0,0,0.0,0,0,0,0,1
10,650000.0,665000,71318,1,1,0,0,0.0,0,1,0,0,0
21,84500.0,50000,78098,1,0,1,0,0.0,0,0,0,0,1
10,243111.11111111112,225000,30000,1,0,1,0,0.0,0,0,0,0,1
12,205833.33333333334,229999,45000,1,0,1,0,1.0,0,0,0,0,1
16,150000.0,145000,67000,1,0,1,0,0.0,0,0,0,0,1
7,473912.54207436397,750000,18054,1,1,0,0,0.0,0,0,0,0,1
9,615833.3333333334,785000,40000,1,0,1,0,0.0,0,1,0,0,0
13,235000.0,225000,30000,1,0,1,0,0.0,0,0,0,0,1
7,415000.0,300000,80000,1,0,1,0,0.0,0,1,0,0,0
8,415555.55555555556,680000,20000,1,0,1,0,0.0,0,1,0,0,0
8,670000.0,700000,40000,1,0,1,0,0.0,0,1,0,0,0
13,473912.54207436397,180000,120000,1,0,1,0,0.0,0,1,0,0,0
16,473912.54207436397,270000,120000,1,0,1,0,1.0,0,1,0,0,0
14,250999.8,370000,97000,1,0,1,0,1.0,0,0,0,0,1
6,473912.54207436397,1100000,70000,1,0,1,0,0.0,0,1,0,0,0
20,118333.33333333333,120000,120000,1,0,1,0,1.0,0,1,0,0,0
11,473912.54207436397,430000,88000,1,0,1,0,1.0,0,1,0,0,0
10,357500.0,550000,38406,1,1,0,0,0.0,0,1,0,0,0
10,177210.52631578947,320000,54350,1,1,0,0,0.0,0,0,0,0,1
9,298999.96,390000,32260,1,1,0,0,0.0,0,0,0,0,1
10,443750.0,550000,58231,1,1,0,0,0.0,0,1,0,0,0
12,531555.5555555555,370000,59858,1,1,0,0,0.0,0,0,0,0,1
14,139323.0,190000,73350,1,1,0,0,0.0,0,0,0,0,1
11,499285.5714285714,509999,88473,1,1,0,0,0.0,0,1,0,0,0
11,322500.0,450000,96987,1,1,0,0,0.0,0,0,0,0,1
8,473912.54207436397,5500000,77350,0,1,0,0,0.0,0,1,0,0,0
9,492245.24528301886,550000,61187,1,1,0,0,0.0,0,1,0,0,0
15,473912.54207436397,400000,68350,1,1,0,0,0.0,0,1,0,0,0
9,697500.0,585000,81150,1,1,0,0,0.0,0,1,0,0,0
5,517857.14285714284,500000,30000,1,0,1,0,0.0,0,0,0,0,1
9,625000.0,800000,30000,1,0,1,0,0.0,0,0,0,0,1
15,223181.72727272726,265000,120000,1,0,1,0,1.0,0,1,0,0,0
12,204615.38461538462,175000,180000,1,0,1,0,0.0,0,1,0,0,0
17,473912.54207436397,125000,50000,1,0,1,0,1.0,0,0,0,0,1
14,190000.0,165000,80000,1,0,1,0,0.0,0,1,0,0,0
13,212500.0,150000,280000,1,0,1,0,0.0,0,1,0,0,0
9,1151250.0,1025000,90000,1,0,1,0,1.0,0,1,0,0,0
10,1168750.0,1030000,250000,1,0,1,0,1.0,0,1,0,0,0
12,349500.0,380000,90000,1,0,1,0,3.0,0,1,0,0,0
14,325000.0,250000,110000,1,0,1,0,2.0,0,1,0,0,0
8,473912.54207436397,500000,35000,1,0,1,0,0.0,0,1,0,0,0
6,238481.4814814815,350000,15000,1,0,1,0,0.0,0,0,0,0,1
14,139323.0,190000,52000,1,0,1,0,1.0,0,0,0,0,1
15,473912.54207436397,940000,140000,1,0,1,0,0.0,0,1,0,0,0
11,519888.8888888889,475000,60000,1,0,1,0,1.0,0,0,0,0,1
6,237953.10638297873,300000,17000,1,0,1,0,0.0,0,0,0,0,1
8,164000.0,250000,70000,1,0,1,0,2.0,0,0,0,0,1
23,74250.0,93000,97000,1,0,1,0,3.0,0,0,0,0,1
12,268000.0,290000,125000,1,0,1,0,1.0,0,1,0,0,0
14,87846.15384615384,75000,300000,1,0,1,0,2.0,0,0,0,0,1
9,679400.0,1000000,120000,1,0,1,0,1.0,0,1,0,0,0
9,430000.0,550000,87000,1,0,1,0,0.0,0,1,0,0,0
14,240000.0,285000,75000,1,0,1,0,2.0,0,1,0,0,0
12,113750.0,229999,40000,1,0,1,0,1.0,0,0,0,0,1
10,563636.3636363636,580000,120000,1,0,1,0,0.0,0,1,0,0,0
19,473912.54207436397,175000,100000,1,0,1,0,3.0,0,0,0,0,1
12,237666.66666666666,250000,110000,1,0,1,0,3.0,0,1,0,0,0
18,473912.54207436397,70000,105700,1,0,1,0,0.0,0,0,0,0,1
7,473912.54207436397,430999,14000,1,1,0,0,0.0,0,0,0,0,1
14,107897.33333333333,80000,70000,1,0,1,0,0.0,0,0,0,0,1
5,473912.54207436397,335000,28000,1,1,0,0,0.0,0,0,0,0,1
7,311250.0,350000,51000,1,1,0,0,0.0,0,0,0,0,1
6,473912.54207436397,315000,56000,1,1,0,0,0.0,0,0,0,0,1
5,473912.54207436397,1100000,35000,0,0,1,0,0.0,0,1,0,0,0
19,82500.0,80000,24000,1,0,1,0,0.0,0,0,0,0,1
10,473912.54207436397,285000,64000,1,1,0,0,1.0,0,0,0,0,1
15,167833.33333333334,100000,120000,1,0,1,0,2.0,0,1,0,0,0
13,122268.26829268293,225000,37091,1,0,1,0,0.0,0,0,0,0,1
7,473912.54207436397,4500000,80000,0,0,1,0,0.0,0,1,0,0,0
6,291421.0,320000,38900,1,0,1,0,2.0,0,0,0,0,1
8,1050000.0,1249000,60000,1,0,1,0,2.0,0,1,0,0,0
16,143550.0,120000,110000,1,0,1,0,2.0,0,0,0,0,1
13,325000.0,200000,100000,1,0,1,0,1.0,0,1,0,0,0
8,885499.8333333334,1151000,85000,1,0,1,0,0.0,0,1,0,0,0
12,201249.75,120000,140000,1,0,1,0,0.0,0,1,0,0,0
7,275882.35294117645,220000,20000,1,0,1,0,0.0,0,0,0,0,1
6,473912.54207436397,784000,40000,1,0,1,0,0.0,0,1,0,0,0
7,473912.54207436397,500000,50000,1,0,1,0,0.0,0,0,0,0,1
6,238481.4814814815,350000,20000,1,0,1,0,0.0,0,0,0,0,1
6,473912.54207436397,1400000,50000,0,0,1,0,0.0,0,1,0,0,0
10,473912.54207436397,600000,100000,1,0,1,0,1.0,0,1,0,0,0
5,502000.0,525000,9400,1,0,1,0,0.0,0,0,0,0,1
7,739000.0,930000,12000,1,0,1,0,0.0,0,1,0,0,0
7,242499.5,440000,14100,1,1,0,0,0.0,1,0,0,0,0
8,433749.75,434999,21000,1,1,0,0,0.0,0,0,0,0,1
13,231874.875,250000,28000,1,1,0,0,0.0,0,0,0,0,1
7,935000.0,940000,35000,1,1,0,0,0.0,0,1,0,0,0
7,473912.54207436397,1050000,31000,0,1,0,0,0.0,0,1,0,0,0
8,665000.0,825000,58000,1,1,0,0,0.0,0,1,0,0,0
12,131666.66666666666,229999,25000,1,0,1,0,0.0,0,0,0,0,1
13,485500.0,375000,72000,1,1,0,0,0.0,0,0,0,0,1
11,604000.0,640000,89000,1,1,0,0,0.0,0,1,0,0,0
12,476000.0,800000,160000,1,1,0,0,0.0,0,1,0,0,0
12,185000.0,130000,30000,1,0,1,0,2.0,0,0,0,0,1
10,304999.6666666667,300000,37555,1,1,0,0,0.0,0,0,0,0,1
6,296999.96,440000,14000,1,1,0,0,0.0,0,0,0,0,1
10,556000.0,595000,56600,1,1,0,0,0.0,1,0,0,0,0
11,575000.0,450000,110000,1,0,1,0,0.0,0,1,0,0,0
7,712500.0,690000,50000,1,0,1,0,0.0,0,1,0,0,0
5,226249.91666666666,300000,5000,1,0,1,0,0.0,0,0,0,0,1
10,275000.0,170000,100000,1,0,1,0,1.0,0,0,0,0,1
12,473912.54207436397,280000,120000,1,0,1,0,0.0,0,1,0,0,0
15,220000.0,220000,67580,1,0,1,0,1.0,0,0,0,0,1
15,186684.2105263158,140000,100000,1,0,1,0,2.0,0,0,0,0,1
20,65000.0,45000,60000,1,0,1,0,0.0,0,0,0,0,1
10,202692.3076923077,200000,125000,1,0,1,0,1.0,0,1,0,0,0
16,210000.0,325000,120000,1,0,1,0,1.0,0,1,0,0,0
14,240666.33333333334,300000,130000,1,0,1,0,1.0,0,1,0,0,0
15,98157.8947368421,120000,250000,1,0,1,0,1.0,0,0,0,0,1
9,473912.54207436397,280000,40000,1,0,1,0,0.0,0,1,0,0,0
11,500000.0,225000,78000,1,1,0,0,0.0,0,1,0,0,0
9,473912.54207436397,750000,48238,0,0,0,1,0.0,0,0,0,0,1
8,540000.0,535000,38365,1,1,0,0,0.0,0,0,0,0,1
8,1044999.0,1250000,23670,1,0,0,1,0.0,0,1,0,0,0
7,630200.0,650000,49834,1,0,0,1,0.0,0,0,0,0,1
11,309200.0,295000,57353,1,0,0,1,0.0,0,0,0,0,1
9,600000.0,480000,68308,1,0,0,1,0.0,0,1,0,0,0
9,695000.0,575000,63240,1,0,0,1,0.0,0,1,0,0,0
4,473912.54207436397,426000,1000,1,0,1,0,0.0,0,1,0,0,0
9,584285.7142857143,295000,90000,1,0,1,0,2.0,0,1,0,0,0
13,263333.0,330000,100000,1,0,1,0,1.0,0,1,0,0,0
15,250000.0,150000,80000,1,0,1,0,0.0,0,0,0,0,1
8,922666.6666666666,927999,90000,1,0,1,0,0.0,0,1,0,0,0
21,80800.0,70000,60000,1,0,1,0,3.0,0,0,0,0,1
9,473912.54207436397,399000,55000,1,1,0,0,0.0,0,1,0,0,0
9,523332.6666666667,350000,90000,1,0,1,0,0.0,0,1,0,0,0
18,194999.66666666666,125000,50000,1,0,1,0,1.0,0,1,0,0,0
16,150000.0,150000,90000,1,0,1,0,1.0,0,0,0,0,1
9,242185.1851851852,250000,25000,1,0,1,0,0.0,0,0,0,0,1
10,476923.0,675000,61000,1,1,0,0,0.0,0,1,0,0,0
6,895000.0,950000,30000,1,0,1,0,0.0,0,1,0,0,0
6,249999.75,409999,45000,1,0,1,0,0.0,1,0,0,0,0
13,473912.54207436397,225000,60000,1,0,1,0,0.0,0,1,0,0,0
16,320000.0,350000,75000,1,0,1,0,1.0,0,0,0,0,1
19,97500.0,51111,140000,1,0,1,0,2.0,0,0,0,0,1
11,473912.54207436397,290000,56000,1,1,0,0,0.0,0,1,0,0,0
18,473912.54207436397,310000,62000,0,1,0,0,1.0,0,0,1,0,0
17,269999.6666666667,212000,58000,1,1,0,0,1.0,0,1,0,0,0
11,1200000.0,900000,49000,0,1,0,0,1.0,0,1,0,0,0
13,197615.38461538462,221000,56000,1,1,0,0,1.0,0,1,0,0,0
11,866111.0,675000,73000,1,1,0,0,0.0,0,1,0,0,0
10,357333.3333333333,421000,69000,1,1,0,0,0.0,0,1,0,0,0
16,167500.0,350000,10000,1,0,1,0,0.0,0,0,0,0,1
14,185000.0,140000,110000,1,0,1,0,0.0,1,0,0,0,0
22,473912.54207436397,90000,116000,1,0,1,0,1.0,0,1,0,0,0
